Id,PID,SalePrice,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Lot Frontage,Lot Area,Lot Area > 30k,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,IsNotLevelContour,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,IsNotNormalCondition1,IsNotNormalCondition2,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Overall Qual,Overall Cond,Age At Sale,Years Since Remod/Add,IsHipRoof,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 1st_OtherExt,DiffExt2,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Mas Vnr Type_None,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Bsmt Qual_Gd,Bsmt Qual_TA,Bsmt Qual_FairPoor,Bsmt Qual_No Basement,HasAvGdBsmtExposure,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 1_No Basement,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Central Air,NotStdElectrical,1st Flr SF,1st Flr SF > 3000,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,HasBsmtFullBath,HasBsmtHalfBath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual_Gd,Kitchen Qual_TA,Kitchen Qual_Fa,TotRms AbvGrd,IsNotTypFunctional,HasFireplace,HasExGdFireplace,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NoGarage,Garage Blt After House,Garage Finish_NoGarage,Garage Finish_RFn,Garage Finish_Unf,Garage Cars,Garage Area,IsNotPavedDrive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,HasFence,Misc Val,Mo Sold,Yr Sold,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Unique Old Houses,log_lot_area,pred_lot_frontage,log_lot_frontage,log_lot_frontage_all,Log Sale Price,Log 1st Flr SF,Log Gr Liv Area,Log Lot Area,Log Lot Frontage,Quality * Age,Log Lot Area * Log 1st Flr SF,Garage Cars * Garage Area,Log Gr Liv Area * Log Lot Area,Log Gr Liv Area * Full Bath,Pool Area * Lot Lot Area,Age At Sale * Years Since Remod,Log Gr Liv Area ^ 2,Log Gr Liv Area ^ 3,Quality ^ 2,Quality ^ 3
1044,527451290,85400.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21.0,1680,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,5,37,37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,387.0,96.0,483.0,0,0,0,1,1,0,483.0,0,504.0,0.0,987.0,0,0,1,1,2,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,264.0,0,0.0,0.0,0,0,0,0.0,0,0,7,2008,0,0,0,0,0,0,0,0,0,7.426549072397305,25.333170951154482,3.044522437723423,3.044522437723423,11.355101379776661,6.180016653652572,6.894670039433482,7.426549072397305,3.044522437723423,222,45.89619694658341,264.0,51.20360538584021,6.894670039433482,0.0,1369,47.53647495266169,327.7483096363967,36,216
2752,906380150,183600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64.0,7488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,393.0,815.0,1208.0,0,0,0,0,1,0,1208.0,0,0.0,0.0,1208.0,0,0,2,0,2,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,632.0,0,105.0,58.0,0,0,0,0.0,0,0,2,2006,0,0,0,0,0,0,0,1,0,8.921057018157429,60.0397039577389,4.1588830833596715,4.1588830833596715,12.120514757168527,7.0967213784947605,7.0967213784947605,8.921057018157429,4.1588830833596715,7,63.31025605952855,1264.0,63.31025605952855,14.193442756989521,0.0,1,50.36345432398458,357.4154029958657,49,343
807,906226060,131000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120.0,26400,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,7,129,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,1,0,1288.0,0,728.0,0.0,2016.0,0,0,1,0,4,1,0,1,0,7,1,1,0,1,0,0,0,0,0,1,0,0,1,2.0,576.0,1,0.0,0.0,0,0,0,0.0,0,0,6,2009,0,0,0,0,0,0,0,1,0,10.181119289134408,108.86178430598768,4.787491742782046,4.787491742782046,11.782952602183288,7.160845906664299,7.60887062919126,10.181119289134408,4.787491742782046,645,72.90542638685906,1152.0,77.46681953138739,7.60887062919126,0.0,258,57.89491225176939,440.5148974120934,25,125
1177,533236070,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,24.0,2645,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,5,9,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,813.0,147.0,960.0,0,0,0,0,1,0,962.0,0,645.0,0.0,1607.0,1,0,2,1,3,1,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,1,2.0,480.0,0,169.0,0.0,0,0,0,0.0,0,0,12,2008,0,0,1,0,0,0,0,0,0,7.8804263442924,32.92301653865706,3.1780538303479458,3.1780538303479458,12.206072645530174,6.8690144506657065,7.382124365737512,7.8804263442924,3.1780538303479458,72,54.13076243635122,960.0,58.17428732860071,14.764248731475025,0.0,72,54.49576015121547,402.29447884167513,64,512
1480,907418040,193000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.0,9627,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,24.0,1327.0,1351.0,0,0,0,0,1,0,1361.0,0,0.0,0.0,1361.0,0,0,2,0,3,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,610.0,0,0.0,50.0,0,0,0,0.0,0,0,6,2008,0,0,0,0,0,0,0,1,0,9.172326929777967,69.4136147295911,4.30406509320417,4.30406509320417,12.170445467887022,7.215975002651466,7.215975002651466,9.172326929777967,4.30406509320417,7,66.18728184142468,1220.0,66.18728184142468,14.431950005302932,0.0,1,52.07029523889082,375.73794882451784,49,343
324,923202105,173500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.0,10114,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1430.0,1430.0,0,0,0,0,1,0,1430.0,0,0.0,0.0,1430.0,0,0,2,0,3,1,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,624.0,0,0.0,0.0,0,0,0,0.0,0,0,3,2010,0,0,0,0,0,0,0,1,0,9.221675881639928,71.41985229244274,4.532599493153256,4.532599493153256,12.063932878369052,7.265429723253953,7.265429723253953,9.221675881639928,4.532599493153256,30,66.99943804868084,1248.0,66.99943804868084,14.530859446507906,0.0,30,52.78646906354201,383.51638131988335,25,125
1311,902301140,98000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.0,4571,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,92,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,624.0,624.0,1,0,0,0,0,0,624.0,0,720.0,0.0,1344.0,0,0,1,0,4,1,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,513.0,0,0.0,0.0,96,0,0,0.0,0,0,5,2008,0,0,0,0,0,0,0,0,0,8.427487278331744,45.15185108167549,3.5263605246161616,3.5263605246161616,11.49272275765271,6.436150368369428,7.203405521083095,8.427487278331744,3.5263605246161616,460,54.24057535086352,1539.0,60.70660838959243,7.203405521083095,0.0,5336,51.889051101170416,373.7778771859338,25,125
770,905101490,139000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.0,8816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,46,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,651.0,470.0,1121.0,0,0,0,1,1,0,1121.0,0,0.0,0.0,1121.0,1,0,1,0,3,1,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,480.0,0,0.0,80.0,0,0,0,0.0,1,0,6,2009,0,0,0,0,0,0,0,1,0,9.084323531392696,76.16509232757616,4.382026634673881,4.382026634673881,11.842229212112828,7.02197642307216,7.02197642307216,9.084323531392696,4.382026634673881,230,63.78990565699914,960.0,63.78990565699914,7.02197642307216,0.0,2116,49.30815288618128,346.2406870320025,25,125
2063,905107140,143500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71.0,8197,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,30,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,660.0,660.0,0,0,0,0,1,0,1285.0,0,0.0,0.0,1285.0,0,0,1,1,3,1,0,1,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,528.0,0,138.0,0.0,0,0,0,0.0,1,0,4,2007,0,0,0,0,0,0,0,1,0,9.011523512653032,63.2591108792754,4.2626798770413155,4.2626798770413155,11.874090314181814,7.158513997329321,7.158513997329321,9.011523512653032,4.2626798770413155,180,64.50911720258901,1056.0,64.50911720258901,7.158513997329321,0.0,900,51.244322649959805,366.83320097339725,36,216
69,528458070,215200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.0,8640,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24.0,732.0,756.0,0,0,0,0,1,0,764.0,0,783.0,0.0,1547.0,0,0,2,1,3,1,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,614.0,0,169.0,45.0,0,0,0,0.0,0,0,6,2010,0,1,0,0,0,0,0,0,0,9.064157861798101,65.21104894294037,4.276666119016055,4.276666119016055,12.279323107269766,6.638567789166521,7.344072850573066,9.064157861798101,4.276666119016055,7,60.17302641725336,1228.0,66.56783566613984,14.688145701146132,0.0,1,53.9354060345244,396.1055511427853,49,343
2062,905106150,129000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,109.0,8724,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,39,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,492.0,402.0,894.0,0,1,0,0,1,0,894.0,0,0.0,0.0,894.0,0,0,1,0,3,1,0,1,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,450.0,0,0.0,0.0,0,0,0,0.0,0,0,5,2007,0,0,0,0,0,0,0,1,0,9.07383312732152,65.57635393971306,4.6913478822291435,4.6913478822291435,11.76756768334381,6.795705775173514,6.795705775173514,9.07383312732152,4.6913478822291435,195,61.663100186299594,900.0,61.663100186299594,6.795705775173514,0.0,1521,46.181616982726645,313.8366812363667,25,125
351,527131030,278000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.0,5664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,5,9,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1158.0,343.0,1501.0,0,0,0,0,1,0,1659.0,0,0.0,0.0,1659.0,1,0,2,0,2,1,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,2.0,499.0,0,212.0,59.0,0,0,0,0.0,0,0,10,2009,0,0,0,0,0,0,0,1,0,8.641885635373555,51.10178948426628,3.6888794541139363,3.6888794541139363,12.535376392672774,7.413970290190444,7.413970290190444,8.641885635373555,3.6888794541139363,72,64.0706833518831,998.0,64.0706833518831,14.827940580380888,0.0,81,54.96695546382658,407.52337475103155,64,512
2393,528142010,344133.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103.0,12867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1209.0,1209.0,0,0,0,0,1,0,1209.0,0,1044.0,0.0,2253.0,0,0,2,1,3,1,0,0,0,8,0,1,1,1,0,0,0,0,0,0,0,0,0,2.0,575.0,0,243.0,142.0,0,0,0,0.0,0,0,7,2006,0,0,0,0,0,1,0,0,0,9.46242117318499,94.74673219982307,4.634728988229636,4.634728988229636,12.748783489541202,7.097548850614793,7.720017940432244,9.46242117318499,4.634728988229636,8,67.15999652177221,1150.0,73.05006121691406,15.440035880864489,0.0,0,59.598677000595714,460.1028556706255,64,512
12,527165230,185000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.28672341572235,7980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,18,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,935.0,233.0,1168.0,0,0,0,0,1,0,1187.0,0,0.0,0.0,1187.0,1,0,2,0,3,1,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,420.0,0,483.0,21.0,0,0,0,0.0,1,500,3,2010,0,0,0,0,0,0,0,1,0,8.984693690443855,62.28672341572235,,4.131748295791046,12.128111104060462,7.079184394609668,7.079184394609668,8.984693690443855,4.131748295791046,108,63.60430336373809,840.0,63.60430336373809,14.158368789219336,0.0,54,50.114851692885054,354.7722760424498,36,216
2339,527250040,145000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0,34650,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,51,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1056.0,0.0,1056.0,0,0,0,1,0,0,1056.0,0,0.0,0.0,1056.0,1,0,1,0,3,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,572.0,0,264.0,0.0,0,0,0,0.0,0,0,1,2006,0,0,0,0,0,0,0,1,0,10.453053004618049,145.40779369959483,4.605170185988092,4.605170185988092,11.884489021402711,6.962243464266207,6.962243464266207,10.453053004618049,4.605170185988092,255,72.77669996303024,1144.0,72.77669996303024,6.962243464266207,0.0,2601,48.47283405571751,337.47967209887963,25,125
624,535104120,187500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.0,10573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,48,48,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1312.0,141.0,1453.0,0,0,0,0,1,0,1453.0,0,0.0,0.0,1453.0,1,0,2,0,3,1,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,530.0,0,0.0,49.0,0,0,288,0.0,1,0,4,2009,0,0,0,0,0,0,0,1,0,9.266058860732526,84.59140591389189,4.5217885770490405,4.5217885770490405,12.141534124392603,7.2813856635702825,7.2813856635702825,9.266058860732526,4.5217885770490405,288,67.4697481463362,1060.0,67.4697481463362,14.562771327140565,0.0,2304,53.01857718164684,386.0487077933378,36,216
86,532376160,138500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.0,8450,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,8,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,553.0,224.0,894.0,0,0,0,0,1,0,894.0,0,0.0,0.0,894.0,1,0,1,0,3,1,0,1,0,5,0,1,1,0,0,0,0,1,0,1,0,0,1,1.0,336.0,0,416.0,144.0,0,0,0,0.0,1,0,4,2010,0,0,0,0,0,0,0,1,0,9.041921720351219,64.37918239240635,4.174387269895637,4.174387269895637,11.83862560460953,6.795705775173514,6.795705775173514,9.041921720351219,4.174387269895637,225,61.446239653657614,336.0,61.446239653657614,6.795705775173514,0.0,45,46.181616982726645,313.8366812363667,25,125
1534,909277040,198000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.68646640970866,11700,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,71,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,606.0,336.0,942.0,0,0,0,0,1,0,1265.0,0,673.0,0.0,1938.0,0,0,2,0,4,1,1,0,0,7,1,1,1,0,0,0,0,1,0,0,0,0,1,1.0,240.0,0,0.0,40.0,0,0,0,0.0,0,0,7,2008,0,0,0,0,0,0,0,1,0,9.367344120785848,77.68646640970866,,4.352681064721716,12.196022309676673,7.142827401161621,7.569411792450712,9.367344120785848,4.352681064721716,355,66.90932226205936,240.0,70.90528505182024,15.138823584901424,0.0,923,57.2959948836919,433.6969793328131,25,125
2243,911103060,119600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,75.0,8250,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5,6,112,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,957.0,957.0,1,0,0,0,0,0,1034.0,0,957.0,0.0,1991.0,0,0,2,0,4,2,0,1,0,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1,0.0,0.0,133,0,0,0.0,0,0,6,2007,0,0,0,0,0,0,0,1,0,9.017968479328726,63.494946813902395,4.31748811353631,4.31748811353631,11.691908120498669,6.9411900550683745,7.596392304064196,9.017968479328726,4.31748811353631,560,62.595433125636625,0.0,68.50402635466624,15.192784608128392,0.0,112,57.70517603724574,438.3511551540032,25,125
1957,535450190,122900.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,8064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,7,58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,672.0,672.0,0,0,0,0,1,0,672.0,0,252.0,0.0,924.0,0,0,1,0,3,1,0,1,0,6,0,1,0,0,0,0,0,1,0,1,0,0,1,2.0,576.0,0,0.0,0.0,0,0,0,0.0,1,2000,7,2007,0,0,0,0,0,0,0,1,0,8.99516499031115,72.34348094261348,4.0943445622221,4.0943445622221,11.719126295554126,6.51025834052315,6.828712071641684,8.99516499031115,4.0943445622221,290,58.560847902555,1152.0,61.425391755746396,6.828712071641684,0.0,58,46.63130855738486,318.43177966226216,25,125
380,527355150,278000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.0,9600,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,28,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1104.0,1420.0,2524.0,0,0,0,1,1,0,2524.0,0,0.0,0.0,2524.0,1,0,2,1,4,1,1,0,0,9,0,1,1,1,0,0,0,0,0,0,0,0,0,2.0,542.0,0,474.0,120.0,0,0,0,0.0,1,0,7,2009,0,0,0,0,0,0,0,1,0,9.169518377455928,69.30114567778986,4.382026634673881,4.382026634673881,12.535376392672774,7.8336002236611035,7.8336002236611035,9.169518377455928,4.382026634673881,224,71.83034121250336,1084.0,71.83034121250336,15.667200447322207,0.0,784,61.365292464143295,480.71116877214195,64,512
2860,909276010,230000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88.50725970726266,11435,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,7,77,56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,792.0,792.0,1,0,0,0,1,0,792.0,0,725.0,0.0,1517.0,0,0,1,0,3,1,1,0,0,7,0,1,1,0,0,0,0,1,0,1,0,0,1,2.0,400.0,0,0.0,0.0,0,0,0,0.0,0,0,6,2006,0,0,0,0,0,0,0,1,0,9.344434106456882,88.50725970726266,,4.4830845792400975,12.345834587905333,6.674561391814426,7.324489979348532,9.344434106456882,4.4830845792400975,616,62.36999911531104,800.0,68.44321397542609,7.324489979348532,0.0,4312,53.64815345757706,392.94536241057546,64,512
